year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2018,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2019,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2020,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2021,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2022,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2023,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2024,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2025,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2026,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2027,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2028,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2029,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2030,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2031,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2032,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2033,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2034,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2035,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2036,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2037,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2038,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2039,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2040,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2041,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2042,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2043,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2044,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2045,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2046,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2047,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2048,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2049,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
2050,100,20,25,30,0.75,25,100,0,0,0,0,60,0,0,40,0,100,60,0,0,40
